text,id,lang
"Les Ressources génétiques sont transférées par le Fournisseur à l’Utilisateur dans le but exclusif de l’utiliser conformément aux déclarations effectuées dans le CPCC et CCCA. En cas d’utilisations non conformes à celles autorisées, l’Utilisateur devra restituer les produits qui y sont issus au Fournisseur ainsi que toutes les informations associées, et ne pourra pas revendiquer un quelconque droit, ni en tirer profit de quelque manière que ce soit. Les Ressources génétiques ne peuvent faire l’objet d’aucune protection par un droit de propriété intellectuelle (DPI) par l’Utilisateur ou un tiers dans la forme dans laquelle elle a été reçue. Si l'Utilisateur souhaite obtenir des droits de propriété intellectuelle sur les résultats de sa recherche, une telle demande devra être considérée comme un changement d’intention et le paragraphe concernant le cas de changement d'intention s’applique. (Voir détail dans le permis national APA et les CPCC et CCCA)",ircc_556,fr
"Les Ressources Génétiques sont transférées par le Fournisseur à l’Utilisateur dans le but exclusif de l’utiliser conformément aux déclarations effectuées dans le CPCC et CCCA. En cas d’utilisations non conformes à celles autorisées, l’Utilisateur devra restituer les produits qui y sont issus au Fournisseur ainsi que toutes les informations associées, et ne pourra pas revendiquer un quelconque droit, ni en tirer profit de quelque manière que ce soit. Les Ressources génétiques ne peuvent faire l’objet d’aucune protection par un droit de propriété intellectuelle (DPI) par l’Utilisateur ou un tiers dans la forme dans laquelle elle a été reçue. Si l'Utilisateur souhaite obtenir des droits de propriété intellectuelle sur les résultats de sa recherche, une telle demande devra être considérée comme un changement d’intention et le paragraphe concernant le cas de changement d'intention s’applique. (Voir détail dans le permis national APA et les CPCC et CCCA)",ircc_557,fr
"Les Ressources génétiques sont transférées par le Fournisseur à l’Utilisateur dans le but exclusif de l’utiliser conformément aux déclarations effectuées dans le CPCC et CCCA. En cas d’utilisations non conformes à celles autorisées, l’Utilisateur devra restituer les produits qui y sont issus au Fournisseur ainsi que toutes les informations associées, et ne pourra pas revendiquer un quelconque droit, ni en tirer profit de quelque manière que ce soit. Les Ressources génétiques ne peuvent faire l’objet d’aucune protection par un droit de propriété intellectuelle (DPI) par l’Utilisateur ou un tiers dans la forme dans laquelle elle a été reçue. Si l'Utilisateur souhaite obtenir des droits de propriété intellectuelle sur les résultats de sa recherche, une telle demande devra être considérée comme un changement d’intention et le paragraphe concernant le cas de changement d'intention s’applique. (Voir détail dans le permis national APA et les CPCC et CCCA)",ircc_558,fr
"Les Ressources génétiques sont transférées par le Fournisseur à l’Utilisateur dans le but exclusif de l’utiliser conformément aux déclarations effectuées dans le CPCC et CCCA. En cas d’utilisations non conformes à celles autorisées, l’Utilisateur devra restituer les produits qui y sont issus au Fournisseur ainsi que toutes les informations associées, et ne pourra pas revendiquer un quelconque droit, ni en tirer profit de quelque manière que ce soit. Les Ressources génétiques ne peuvent faire l’objet d’aucune protection par un droit de propriété intellectuelle (DPI) par l’Utilisateur ou un tiers dans la forme dans laquelle elle a été reçue. Si l'Utilisateur souhaite obtenir des droits de propriété intellectuelle sur les résultats de sa recherche, une telle demande devra être considérée comme un changement d’intention et le paragraphe concernant le cas de changement d'intention s’applique. (Voir détail dans le permis national APA et les CPCC et CCCA)",ircc_559,fr
"Les Ressources génétiques sont transférées par le Fournisseur à l’Utilisateur dans le but exclusif de l’utiliser conformément aux déclarations effectuées dans le CPCC et CCCA. En cas d’utilisations non conformes à celles autorisées, l’Utilisateur devra restituer les produits qui y sont issus au Fournisseur ainsi que toutes les informations associées, et ne pourra pas revendiquer un quelconque droit, ni en tirer profit de quelque manière que ce soit. Les Ressources génétiques ne peuvent faire l’objet d’aucune protection par un droit de propriété intellectuelle (DPI) par l’Utilisateur ou un tiers dans la forme dans laquelle elle a été reçue. Si l'Utilisateur souhaite obtenir des droits de propriété intellectuelle sur les résultats de sa recherche, une telle demande devra être considérée comme un changement d’intention et le paragraphe concernant le cas de changement d'intention s’applique. (Voir détail dans le permis national APA et les CPCC et CCCA)",ircc_560,fr
"Les Ressources génétiques sont transférées par le Fournisseur à l’Utilisateur dans le but exclusif de l’utiliser conformément aux déclarations effectuées dans le CPCC et CCCA. En cas d’utilisations non conformes à celles autorisées, l’Utilisateur devra restituer les produits qui y sont issus au Fournisseur ainsi que toutes les informations associées, et ne pourra pas revendiquer un quelconque droit, ni en tirer profit de quelque manière que ce soit. Les Ressources génétiques ne peuvent faire l’objet d’aucune protection par un droit de propriété intellectuelle (DPI) par l’Utilisateur ou un tiers dans la forme dans laquelle elle a été reçue. Si l'Utilisateur souhaite obtenir des droits de propriété intellectuelle sur les résultats de sa recherche, une telle demande devra être considérée comme un changement d’intention et le paragraphe concernant le cas de changement d'intention s’applique. (Voir détail dans le permis national APA et les CPCC et CCCA)",ircc_561,fr
"Les Ressources génétiques sont transférées par le Fournisseur à l’Utilisateur dans le but exclusif de l’utiliser conformément aux déclarations effectuées dans le CPCC et CCCA. En cas d’utilisations non conformes à celles autorisées, l’Utilisateur devra restituer les produits qui y sont issus au Fournisseur ainsi que toutes les informations associées, et ne pourra pas revendiquer un quelconque droit, ni en tirer profit de quelque manière que ce soit. Les Ressources génétiques ne peuvent faire l’objet d’aucune protection par un droit de propriété intellectuelle (DPI) par l’Utilisateur ou un tiers dans la forme dans laquelle elle a été reçue. Si l'Utilisateur souhaite obtenir des droits de propriété intellectuelle sur les résultats de sa recherche, une telle demande devra être considérée comme un changement d’intention et le paragraphe concernant le cas de changement d'intention s’applique. (Voir détail dans le permis national APA et les CPCC et CCCA)",ircc_562,fr
"Objet: Identification et analyses moléculaires. Faisabilité de l’interruption des vers intestinaux (projet deworm3) par les déparasitages en communauté . L’accès et l’utilisation de micro-organismes issus accessoirement des ressources génétiques sont expressément interdits. L’Utilisateur s’engage à : (i) Mentionner l’identité du Fournisseur dans toute publication/copublication des résultats issus de la recherche (ii) Fournir au fournisseur une copie des documents publiés (iii) Mentionner l’origine de la ressource dans toute publication ou activité liée à l’utilisation de ladite ressource (iv) Rendre disponible un double de chaque échantillon dans une institution appropriée choisie par le fournisseur. La Ressource génétique ne peut faire l’objet d’aucune protection par un droit de propriété par l’Utilisateur ou un tiers dans la forme dans laquelle elle a été reçue. Si l'Utilisateur souhaite obtenir des droits de propriété intellectuelle sur les résultats de sa recherche, une telle demande devra être considérée comme un changement d’intention et le paragraphe concernant le cas de changement d'intention prévu dans le Contrat sera appliqué.",ircc_563,fr
"Extraction à partir de la racine pour déterminer la présence de molécule intéressante ou indésirable par rapport au champ d’application visé (parfumeries, arômes).",ircc_565,fr
Etude génomique et comportementale sur des spécimens de fourmis collectés,ircc_566,fr
Recherches sur des algues brunes,ircc_567,fr
Etude des interactions entre thermorégulation et hydrorégulation au sein de populations de reptiles dans le cadre du projet AQUATHERM,ircc_569,fr
Étude d’une nouvelle méthode d’inventaire des organismes aquatiques de Guyane,ircc_570,fr
Collecte de bactéries présentes en milieu forestier pour des recherches taxonomiques,ircc_571,fr
"Etude de la trajectoire évolutive de crapauds devenus envahissants dans des milieux où ils ont été introduits (Australie, Porto-Rico, Hawaï)",ircc_572,fr
"Recherche fondamentale en biologie de l’évolution, génomique de la conservation et biologie des oiseaux",ircc_573,fr
Etude sur le comportement et la cognition animale,ircc_574,fr
Etude et inventaire de la mégafaune aquatique,ircc_575,fr
Inventaire de la macrofaune benthique – étude menée avec Créocean,ircc_576,fr
Etude de la composition chimique de deux euphorbiacées,ircc_577,fr
Etude de la diversité des micro-organismes sur les îles subantarctiques,ircc_578,fr
Etude du rôle joué par les parasites sur le rythme de vie des oiseaux,ircc_579,fr
Recherche des mécanismes moléculaires et de la pertinence écologique des variations naturelles épigénétiques de trois espèces végétales en Europe.,ircc_580,fr
"Caractérisation de la diversité de sept groupes taxonomiques (plantes, arthropodes, amphibiens, ‘grande faune’, poissons, champignons et vers de terre) afin de comprendre les interactions entre les groupes d’organismes",ircc_581,fr
Etude des bactéries filamenteuses des environnements sulfidiques marins côtiers de Guadeloupe. Analyse génomique et transcriptomique des bactéries filamenteuses collectées.,ircc_582,fr
Amélioration de la caractérisation et valorisation des bois destinés aux centrales biomasses énergie,ircc_583,fr
Etude du métabolome des micro-organismes symbiotiques de plantes,ircc_584,fr
Comparaison d’espèces d’arbres en régénération et de leurs propriétés physiques dans des sites chassés et non chassés,ircc_585,fr
"Recherche scientifique sur l'évolution, la structuration génétique et la conservation des oiseaux (séquençage de gènes / génomes) permettant d'établir les relations de parenté entre espèce, la diversité génétique, la structuration génétique et les flux de gènes au sein d'une espèce et les gènes impliqués dans l'évolution de l'isolement reproducteur. Etude de la composition du microbiote des oiseaux et implications macro-évolutives.",ircc_586,fr
"Séquençage d'un nouveau génome, analyse de l'expression des gènes",ircc_587,fr
Prélèvement d'eau puis séquençage de l’ADN extrait. Participation à l'effort international de l'Ocean Sampling Day (OSD) pour l'inventaire des espèces procaryotiques de l'océan mondial,ircc_588,fr
"Construction d’outils de bioindication utilisables en mangroves, permettant l’évaluation et le suivi de la qualité des masses d’eaux côtières dans le cadre de la Directive européenne Cadre sur l’Eau, nécessitant l’analyse des sols de mangroves, des communautés biologiques associées à ces sols, par différentes méthodes (analyses d’acides gras, pigments, de l’activité enzymatique, QPCR ...).",ircc_589,fr
Recherches fondamentales en ichtyologie : étude de la phylogéographie des poissons tropicaux transatlantiques,ircc_590,fr
Etude de la biodiversité des protistes,ircc_591,fr
Analyse des métabolites produits par la souche,ircc_592,fr
Analyse comparée des métabolites de trois espèces de plantes,ircc_593,fr
Identification des métabolites secondaires et potentiellement bioactifs et mesure de l'activité secondaire de bois bandé,ircc_594,fr
"Activités d’analyse chimique et d’évaluation des performances, en biologie et en formulation, et de détermination des données toxicologiques et écotoxicologiques d’une algue, dans le but de mettre en avant le potentiel en tant qu'actif cosmétique",ircc_595,fr
"Activités d’analyse chimique et d’évaluation des performances, en biologie et en formulation, et de détermination des données toxicologiques et écotoxicologiques d’une algue, dans le but de mettre en avant le potentiel en tant qu'actif cosmétique",ircc_596,fr
"Activités d’analyse chimique et d’évaluation des performances, en biologie et en formulation, et de détermination des données toxicologiques et écotoxicologiques de plantes, dans le but de mettre en avant le potentiel en tant qu’actif nutritionnel",ircc_597,fr
Recherche pour soutenir le potentiel développement de produits de santé grand public,ircc_598,fr
Recherche sur la diversité génétique du virus SARS-CoV-2 en Guyane à partir d’une surveillance environnementale dans les eaux usées (projet EPI-COV),ircc_599,fr
Analyse phyto-chimique et étude des propriétés biologiques du fruit de palmier Acrocomia,ircc_600,fr
Etude sur l'applicabilité et l’efficacité de la lutte contre Aedes albopictus par la technique de l'insecte stérile à La Réunion,ircc_601,fr
Inventaire et recherches en systématique des invertébrés aquatiques de Guyane,ircc_602,fr
"Les activités prévues s’inscrivent dans le programme PAGAIL (Profils métabolomiques des palétuviers de Guyane : implication dans les Interactions trophiques en milieu Littoral). Feuilles sénescentes mises en sachet. Analyse de la biomasse active et de la diversité microbienne par analyse des acides gras phospholipidiques, puis analyse des diversités cataboliques et des activités enzymatiques microbiennes. Enfin, analyse des métabolites spécialisés contenus dans les feuilles sénescentes.",ircc_605,fr
Réalisation de monographies analytiques et tests de toxicité,ircc_606,fr
Isoler et identifier les produits naturels de la famille des terpénoïdes mono-indoliques dans l'écorce de quatre espèces d'arbres de la famille des apocynacées,ircc_607,fr
Analyse des mécanismes évolutifs passés sur la distribution de la diversité génétique des populations de palmiers contemporaines dans les paysages forestiers naturels de Guyane,ircc_608,fr
"Projet ""Imbalance-P"" : comprendre l'interaction entre les communautés de plantes et de fonges ainsi que l'impact de la fertilité des sols sur les microorganismes",ircc_609,fr
Identification des altérations génomiques et des processus de mutation dans les cellules des coques marines,ircc_610,fr
Caractérisation des bactéries pectinolytiques dans l’environnement,ircc_611,fr
Recherche sur la biologie et la systématique des mammifères,ircc_612,fr
Séquençage du génome de la sangsue géante d’Amazonie,ircc_613,fr
Etude des gènes présents chez les Cynipidae permettant d'induire la formation de galles (projet BETAGALL ),ircc_614,fr
Recherche taxonomique et phylogénétique sur les fonges,ircc_615,fr
Génotypage de souches d’un champignon pathogène pour les espèces ligneuses,ircc_616,fr
"R&D de nouveaux agents anti-microbien, afin de lutter contre la résistance des agents biologiques pathogènes par le développement de nouvelles molécules – projet AGIR (Antibiotiques contre les Germes Infectieux Résistants)",ircc_617,fr
Araignées : étude des mécanismes permettant d’assurer le maintien de la cohésion sociale et de la coordination des activités collectives. Fourmis : objectif de caractériser la structure sociale et les processus d’orientation et de navigation.,ircc_618,fr
Recherche de composés à visée antibiofilms au sein de lichens et de champignons endolichéniques issus de ces lichens.,ircc_619,fr
Etude de la présence de virus entériques pathogènes (projet ANR PRCI PADIWA),ircc_620,fr
Etude de différents aspects de la biologie des insectes,ircc_621,fr
Projet de R&D de biotechnologie pour valorisation de trois plantes,ircc_622,fr
"Activités d’analyse chimique et d’évaluation des performances, en biologie et en formulation, et de détermination des données toxicologiques et écotoxicologiques d’algues, dans le but de mettre en avant un potentiel en tant qu’actif nutritionnel",ircc_623,fr
Inventaire faunistique en zone mésophotique à La Réunion (projet MesoRun),ircc_624,fr
Inventaire des Membracides et étude de l’entomofaune de la réserve naturelle régionale Trésor,ircc_625,fr
Etude de la diversité génétique d’Aloe spp. de la Réunion et mise au point de technique de multiplication in vitro d’Aloe spp.,ircc_626,fr
Etude de lichens,ircc_627,fr
"Étude biologique, écologique et chimique du papillon de cendre et des plantes associées",ircc_628,fr
Analyse intégrative qui a pour but de mieux comprendre le rôle du microbiote dans la résistance aux insecticides et la compétence vectorielle de ce vecteur et des facteurs qui la modulent,ircc_629,fr
"Activités d’analyse chimique et d’évaluation des performances, en biologie et en formulation, et de détermination des données toxicologiques et écotoxicologiques de plantes dans le but de mettre en avant le potentiel en tant qu’actif nutritionnel",ircc_630,fr
"Activités d’analyse chimique et d’évaluation des performances, en biologie et en formulation, et de détermination des données toxicologiques et écotoxicologiques d’une algue, dans le but de mettre en avant le potentiel en tant qu'actif cosmétique",ircc_631,fr
"Étude biologique, écologique, génétique et chimique des papillons Nymphalidae néotropicaux et des plantes associées",ircc_632,fr
Caractérisation des toxines peptidiques des venins de fourmis,ircc_633,fr
Evaluation de la diversité génétique intra-spécifique des poissons téléostéens et cartographie de la qualité nutritionnelle du zooplancton et du transfert trophique vers des petits pélagiques sur les façades maritimes françaises,ircc_634,fr
"Etude des relations symbiotiques chez les bivalves Lucinidae dans le cadre du projet ""Moore-Sanger Aquatic genomics hub for molluscs""",ircc_636,fr
Etude de la diversité phylogénétique et physiologique d’invertébrés marins et de leurs bactéries symbiotiques de Méditerranée,ircc_637,fr
"Etude des relations symbiotiques chez les protistes de mangrove dans le cadre du projet ""Moore-Sanger Aquatic genomics, ciliate hub""",ircc_638,fr
Etude des répercussions de perturbateurs physiologiques sur les juvéniles de poissons,ircc_639,fr
Etude sur la diversité d'amphibiens et sur la présence et la longévité de champignons pathogènes,ircc_640,fr
Etude du potentiel de la ressource génétique en tant qu’actif cosmétique,ircc_641,fr
Etude de la biomasse bactérienne présente dans des matières en suspension dans les eaux de surface,ircc_812,fr
Etude de la réponse fonctionnelle des communautés végétales et microbiennes à la contamination du sol en éléments métalliques et métalloïdes,ircc_814,fr
Etude de l’adaptation des lépidoptères aux environnements urbains,ircc_816,fr
Etude des relations phylogénétiques et de l'évolution moléculaire des Rotifères,ircc_817,fr
Etude du rôle des cellules souches dans la régénération de parties amputées du tunicier de l’espèce Ciona intestinalis,ircc_818,fr
Etude de la prévalence de plusieurs zoonoses bactériennes,ircc_819,fr
Etude des populations françaises d’ange de mer commun,ircc_820,fr
Caractérisation génétique et évaluation de la capacité vectorielle des populations du vecteur Aedes aegypti dans les îles du Sud Ouest de l’Océan indien,ircc_821,fr
Développement d’un ingrédient actif cosmétique à partir de matériel végétal,ircc_822,fr
Inventaire de la diversité génétique des microorganismes en contexte basaltique,ircc_823,fr
Etude du potentiel d’une plante ou ses dérivés en tant qu’actif cosmétique,ircc_824,fr
Evaluation des performances d’une microalgue contre des agents phytopathogènes,ircc_825,fr
Analyse de la connectivité de populations méditerranéennes de deux espèces de gorgones,ircc_826,fr
Etude des facteurs affectant la circulation et les effets d'agents pathogènes dans les populations d'oiseaux sauvages et à l'interface avec les activités humaines,ircc_827,fr
Analyses génomiques de papillons Sphinx pour en étudier l’hybridation et la spéciation,ircc_828,fr
Description d'agents infectieux associés aux espèces d'oiseaux sauvages,ircc_829,fr
Étude de micro-organismes provenant d’un lac de cratère,ircc_830,fr
Étude génétique des félins de Guyane,ircc_831,fr
Etudes des mécanismes d’adaptation et de spéciation dans le genre Thymallus,ircc_963,fr
Etude de la diversité des moustiques de Guyane,ircc_969,fr
"Evaluations de la diversité génétique des poissons téléostéens et des stocks de la baudroie noire, du rouget de vase et du merlu",ircc_974,fr
"Etude de la structure génétique, de l’histoire démographique et de l’adaptation locale de la mye des sables",ircc_975,fr
Etudier la diversité génétique de plusieurs espèces de poissons dans le golfe du Lion et la rade de Toulon,ircc_976,fr
Etudes génétiques pour disposer d'informations sur la consommation par des prédateurs exotiques du gecko vert de Manapany,ircc_977,fr
Études génétiques et morphologiques d’annélides et de cnidaires marins,ircc_978,fr
Etude phytochimique de l’espèce exotique envahissante Hydrocotyle fausse renoncule,ircc_979,fr
Etude des insectes de plusieurs territoires d'outre-mer et possible description d’espèces nouvelles,ircc_980,fr
Étude génétique des populations d’angéliques,ircc_981,fr
Etude de plusieurs micro-organsimes du lac Dziani Dzaha à Mayotte,ircc_982,fr
Etude d’hydraires et de vers marins dans le cadre d’un projet sur la réponse des animaux marins à la lumière,ircc_983,fr
Etude des caractéristiques fonctionnelles d’une espèce de mille-pattes en lien avec les types d’utilisation des terres,ircc_984,fr
Étude de différentes espèces de lichens et possible description de nouveaux taxons,ircc_986,fr
Mise au point et commercialisation d’actifs pour l'industrie cosmétique,ircc_1054,fr
Développement d’un actif pour la cosmétique,ircc_1057,fr
Caractérisation des interactions entre la physique et la biologie dans les structures océanographiques de petite échelle dans le canal du Mozambique,ircc_1233,fr
Recherche de propriétés cosmétiques,ircc_1234,fr
Caractérisation moléculaire et phénotypage de bactéries pour étudier leur impact sur les huîtres,ircc_1235,fr
Screening chimique de composés non volatils des bryophytes de Corse,ircc_1236,fr
Séquençage d’acides nucléiques d’organismes marins et constitution d’une base de données de séquençage dans le cadre des expéditions OceanoScientific Récifs Coralliens,ircc_1237,fr
Etude des réponses des plantes à la contamination liée aux anciens sites industriels des Calanques,ircc_1238,fr
Mise au point d’un procédé d'extraction,ircc_1239,fr
"Etude de la diversité génétique, de la structure génétique et de la connectivité des populations de requins et raies dans les eaux réunionnaises",ircc_1240,fr
Amélioration des connaissances sur les cétacés de La Réunion,ircc_1241,fr
Etude de levures pour le développement d’arômes,ircc_1242,fr
Mesure de la différenciation génétique des populations de vers marins des ports et des récifs artificiels,ircc_1246,fr
Identification et analyses chimiques des espèces de dinoflagellés benthiques toxiques associés au syndrome de la ciguatera dans les Antilles françaises,ircc_1252,fr
Analyse de la phylogéographie du Blechnum spicant en Europe ainsi que des communautés et interactions mycorhiziennes associées,ircc_1264,fr
"Etude de la composition chimique de fruits, feuilles et fleurs du genre Annona et détermination des voies de biosynthèse",ircc_1268,fr
"Etude des communautés de prokaryotes, d’invertébrés et de vertébrés benthiques",ircc_1278,fr
Etude des trichoptères en France,ircc_1318,fr
Evaluation du potentiel de ressources génétiques en tant qu’actif cosmétique,ircc_1341,fr
Etude génétique du champignon vecteur de l’oïdium du blé en Europe,ircc_1342,fr
Analyses génétiques d’insectes pour la mise en place d’une lutte biologique,ircc_1343,fr
Etudes d’espèces invasives en vue de l'identification d'agents de lutte biologique potentiels,ircc_1344,fr
Evaluation du potentiel de ressources génétiques en tant qu’actif cosmétique,ircc_1345,fr
Étude de l’évolution des chromosomes sexuels chez différentes espèces d’épinochettes,ircc_1346,fr
Etudes de communautés de gastéropodes d'eau douce dans le cadre d'un programme à long terme en Martinique,ircc_1347,fr
Etude de la composition phytochimique d’une plante à fleur pour une potentielle valorisation cosmétique,ircc_1348,fr
Développement des connaissances fondamentales sur les organismes se développant dans les neiges en altitude,ircc_1349,fr
Analyses de populations natives et invasives de plantain lancéolé,ircc_1350,fr
Etude des processus générant la diversité des gènes des venins de fourmis néotropicales,ircc_1366,fr
Etude de la diversité des Oomycètes de La Réunion,ircc_1369,fr
Séquençage et étude génétique de plusieurs espèces de nématodes (vers ronds) sauvages,ircc_1376,fr
Etude sur l'écologie et l'évolution des orchidées du genre Ophrys,ircc_1378,fr
Etude de la répartition de la diversité génétique et spécifique au sein des communautés végétales des bords de lacs littoraux aquitains,ircc_1379,fr
Etude des mécanismes d'adaptation au stress hydrique de sept espèces d’arbres de forêt tropicale en Guyane,ircc_1382,fr
Etude de la composition chimique d’un champignon microscopique,ircc_1383,fr
Etude de l'impact de la contamination des sols par les rejets de mercure issus de l'orpaillage artisanal sur la faune du sol,ircc_1384,fr
Caractérisation de communautés microbiennes sur des sites le long de la côte de Guyane,ircc_1385,fr
"Etude de l'écologie thermique, trophique et saisonnière de la mouche ravageuse des fruits",ircc_1764,fr
Recherche d'activités bioherbicides dans des extraits de plantes et caractérisation phytochimique,ircc_1768,fr
Evaluation de la diversité génétique de différentes espèces (projet INDIGEN),ircc_1769,fr
Etude du génome de Phaeosaccion multiseriatum dans le cadre de l’initiative « European Reference Genome Atlas »,ircc_1770,fr
Etude de la diversité des araignées de Guyane,ircc_1771,fr
Etude de l’évolution de gènes et des génomes chez les poissons téléostéens (projet GENOFISH) et de l’évolution moléculaire des déterminants majeurs du sexe chez certaines espèces de poissons téléostéens,ircc_1858,fr
Etude de la structure des populations de sardines,ircc_1859,fr
Etude de la diversité des Brassica en vue d’appréhender les mécanismes d'adaptation de ces espèces aux changements climatiques,ircc_1862,fr
Etude de la composition phytochimique de Caryophyllales en milieu naturel et de sa variabilité,ircc_1863,fr
Etude de la phylogénie du genre Sargassum (projet SARGASSUM ORIGINS),ircc_1864,fr
Etude de l’adaptation aux contraintes nutritionnelles de la vie en eau douce des épinoches à trois épines,ircc_1897,fr
Etude de la structure des communautés de vertébrés marins en lien avec des îles et monts sous-marins,ircc_1900,fr
Etude de la démographie et de la systématique de Cardamines et de Bryophytes,ircc_1921,fr
Etude de l’adaptation à la plante hôte chez les pyrales de la famille des Plutellidae,ircc_1922,fr
Etude de la diversité des organismes Eucaryotes (projet Tree of Life ),ircc_2009,fr
Séquençage d’acides nucléiques d’organismes marins et constitution d’une base de données de séquençage dans le cadre des expéditions OceanoScientific Récifs Coralliens,ircc_2010,fr
Etude des relations phylogénétiques et de l’évolution moléculaire des rotifères,ircc_2011,fr
Etudes génétiques de Sargasses pélagiques dans le cadre de travaux sur leur mise en culture pour les projets SAVE-C et FORESEA,ircc_2053,fr
Etude du potentiel biotechnologique de microalgues (projet POMARUN),ircc_2056,fr
Etude sur les ciguatoxines de l’Océan Indien (projet CIGUATOX-RUN),ircc_2057,fr
Etude phytochimique de plantes de La Réunion (projet PHAR),ircc_2072,fr
Caractérisation de la diversité biologique marine présente dans les ports et leur voisinage (projet MarEEE),ircc_2073,fr
Etude de l’adaptation à la plante hôte chez les pyrales de la famille des Plutellidae,ircc_2074,fr
Recherche en biologie et génomique,ircc_2075,fr
Inventaire de la biodiversité de plantes et lichens et études taxonomiques,ircc_2076,fr
Etude taxonomique et historique de la tulipe sauvage,ircc_2077,fr
Recherche d'activités bioherbicides dans des extraits de plante,ircc_2078,fr
Identification de marqueurs non invasifs du sexe et du stress dans le sang des poissons,ircc_2181,fr
Etude de la mouche des fruits de la carambole dans le cadre d’une recherche sur le processus d'invasion de la mouche orientale des fruits au niveau mondial,ircc_2182,fr
Etude des effets de la déforestation et du changement climatique sur les micro-écosystemes d'eau douce néotropicaux (projet INTERACTIF),ircc_2184,fr
Inventaire faunistique du canyon sous-marin de Lampaul dans le golfe de Gascogne (campagne ChEReef),ircc_2186,fr
Etude d’espèces invasives présentes sur le littoral français (projet RAPSODI),ircc_2187,fr
Etude de la succession écologique des endophytes bactériens et fongiques au cours du développement végétal (projet ENDOSHIFT),ircc_2188,fr
Etudes phylogénétiques comparant la phylogenèse d'insectes hôtes et celles de leurs microbiotes,ircc_2221,fr
"Utilisation prévue : exportation à des fins non commerciales Détails de l’utilisation prévue : dépôt des souches des microorganismes auprès d’une collection en Allemagne Lieu de l’utilisation : Deutsche Sammlung von Mikroorganismen und Zellkulturen (DSMZ); Inhoffenstraße 7B, 38124 Braunschweig, Allemagne Partie à préléver : Organismes entiers Quantité : 31 phages dont 24 phages lytiques évoluant au sein de 06 genres et sept (07) phages tempérés regroupés au sein de quatre (04) genres (Essoh et al., 2015) Lieu d’accès : France, provenant des eaux usées à Abidjan (Côte d’Ivoire)",ircc_2270,fr
Etude des propriétés cosmétiques d’algues vertes,ircc_2532,fr
Mise au jour de restes sub-fossiles et prélèvements pour des essais de séquençage en ADN ancien et ADN ancien environnemental,ircc_2533,fr
Systématique et génétique évolutive des drosophiles,ircc_2534,fr
Etude de l’entomofaune du Parc national de la Guadeloupe,ircc_2535,fr
Etudes génomique et transcriptomique de plantes de la famille des Apocynacées,ircc_2536,fr
Analyse génétique et biochimique des sols,ircc_2537,fr
Etude des maladies et ravageurs du noisetier et noyer pour développer des méthodes de lutte chimique et biologique,ircc_2538,fr
Etude de la relation entre la diversité des gènes immunitaires et la sélection des pathogènes chez les oiseaux,ircc_2539,fr
Amélioration de la connaissance des populations de raies de Manche et de mer du Nord,ircc_2540,fr
Recherche sur les facteurs génétiques de la migration des insectes et la structure génétique de populations d’insectes migrateurs,ircc_2541,fr
Etudes entomologiques dans le cadre d'inventaires de biodiversité dans les Antilles françaises,ircc_2542,fr
Utilisation de l’ADN environnemental et du microbiome pour établir l’état de santé des écosystèmes,ircc_2543,fr
Etude de la diversité génétique de colonies naturelles de coraux,ircc_2545,fr
Etude des variations métaboliques des plantes et réalisation d’extraits cosmétiques en vue de l’analyse de leurs activités biologiques,ircc_2546,fr
Analyse de la diversité génétique et étude phylogénétique d’orchidées,ircc_2547,fr
Etude de la composition génétique via des expériences de séquençages de l’ARN,ircc_4144,fr
Etude visant à définir le complexe parasitoïde d’Anfhonomus rubi en Europe et à localiser l’origine de ses populations invasives au Canada,ircc_4145,fr
Etude du rôle des bactéries dans la formation des communautés microbiennes du sol et des tapis cynobactériens,ircc_4146,fr
"Prélèvement d'huîtres, d'eau, de sédiment et de macrophytes dans la lagune de Thau pour analyses",ircc_4147,fr
Etudes génétiques de différentes espèces de lichens et de leurs propriétés antibiotiques et neuroprotectrices,ircc_4148,fr
Etudes de champignons pathogènes visant à tester la résistance de différentes espèces de tomates dans diverses conditions,ircc_4149,fr
Etudes génétiques générant des données d’isotopie afin de produire des connaissances sur l’organisation trophique des cours d’eau guyanais,ircc_4151,fr
Etude de la macrofaune benthique des polders de Brest et Toulon et des habitats rocheux environnants,ircc_4153,fr
Étude phylogénétique visant à préciser la distribution européenne d'espèces de lichens rares et potentiellement menacées,ircc_4155,fr
Etude de l’évolution des champignons vivant à l’intérieur des aiguilles de pin,ircc_4156,fr
Etude du cycle du chlorométhane dans les environnements côtiers,ircc_4157,fr
Analyses biochimiques de plusieurs espèces aquatiques en vue de la réalisation d'un reportage télévisé,ircc_4276,fr
Analyses visant à une meilleure connaissance génétique des populations de pins dans les Alpes,ircc_4277,fr
Etude de l’évolution et de la phylogénie de rosiers sauvages d’Europe,ircc_4278,fr
Recherche de propriétés cosmétiques d'une souche bactérienne,ircc_4279,fr
Analyses de marqueurs microsatellites chez la langouste peinte,ircc_4280,fr
Améliorer les connaissances sur l'espèce exotique envahissante Agame des Colons à La Réunion,ircc_4281,fr
Identification des mécanismes de résistance de la mouche charbonneuse aux pyréthrinoïdes,ircc_4282,fr
Etude de l’églantier des sapins par des analyses génétiques sur cette espèce et ses parents supposés,ircc_4283,fr
Etude de dinoflagellés marins neurotoxiques,ircc_4284,fr
